size,path,id,color,name,coordinates,description,type
1000,landslide/landslide.1479/LOC,landslide.1479.LOC,"rgb(88, 227, 127)",landslide.landslide.1479.LOC,"['103.1409', '22.1362']",,LOC
1000,landslide/landslide.1480,landslide.1480,"rgb(154, 255, 255)",landslide.landslide.1480,"['108.1914', '28.8477']",Sinan County of Guizhou Province in China,Spot
1000,landslide/landslide.1480/MED,landslide.1480.MED,"rgb(88, 227, 127)",landslide.landslide.1480.MED,"['108.1914', '28.8477']",,MED
1000,landslide/landslide.1480/FAC,landslide.1480.FAC,"rgb(88, 227, 127)",landslide.landslide.1480.FAC,"['108.1914', '28.8477']",,FAC
1000,landslide/landslide.1480/LOC,landslide.1480.LOC,"rgb(88, 227, 127)",landslide.landslide.1480.LOC,"['108.1914', '28.8477']",,LOC
1000,landslide/landslide.1481,landslide.1481,"rgb(154, 255, 255)",landslide.landslide.1481,"['85.4884', '27.9635']",Sindhupalchowk District,Spot
1000,landslide/landslide.1481/MED,landslide.1481.MED,"rgb(88, 227, 127)",landslide.landslide.1481.MED,"['85.4884', '27.9635']",,MED
1000,landslide/landslide.1481/FAC,landslide.1481.FAC,"rgb(88, 227, 127)",landslide.landslide.1481.FAC,"['85.4884', '27.9635']",,FAC
1000,landslide/landslide.1481/LOC,landslide.1481.LOC,"rgb(88, 227, 127)",landslide.landslide.1481.LOC,"['85.4884', '27.9635']",,LOC
1000,landslide/landslide.1482,landslide.1482,"rgb(154, 255, 255)",landslide.landslide.1482,"['121.1833', '7.7444']",Singgahan,Spot
1000,landslide/landslide.1482/MED,landslide.1482.MED,"rgb(88, 227, 127)",landslide.landslide.1482.MED,"['121.1833', '7.7444']",,MED
1000,landslide/landslide.1482/FAC,landslide.1482.FAC,"rgb(88, 227, 127)",landslide.landslide.1482.FAC,"['121.1833', '7.7444']",,FAC
1000,landslide/landslide.1482/LOC,landslide.1482.LOC,"rgb(88, 227, 127)",landslide.landslide.1482.LOC,"['121.1833', '7.7444']",,LOC
1000,landslide/landslide.1483,landslide.1483,"rgb(154, 255, 255)",landslide.landslide.1483,"['34.8681', '42.0226']",Sinop,Spot
1000,landslide/landslide.1483/MED,landslide.1483.MED,"rgb(88, 227, 127)",landslide.landslide.1483.MED,"['34.8681', '42.0226']",,MED
1000,landslide/landslide.1483/FAC,landslide.1483.FAC,"rgb(88, 227, 127)",landslide.landslide.1483.FAC,"['34.8681', '42.0226']",,FAC
1000,landslide/landslide.1483/LOC,landslide.1483.LOC,"rgb(88, 227, 127)",landslide.landslide.1483.LOC,"['34.8681', '42.0226']",,LOC
1000,landslide/landslide.1484,landslide.1484,"rgb(154, 255, 255)",landslide.landslide.1484,"['34.8681', '42.0226']",Sinop province of the Black Sea region of Turkey,Spot
1000,landslide/landslide.1484/MED,landslide.1484.MED,"rgb(88, 227, 127)",landslide.landslide.1484.MED,"['34.8681', '42.0226']",,MED
1000,landslide/landslide.1484/FAC,landslide.1484.FAC,"rgb(88, 227, 127)",landslide.landslide.1484.FAC,"['34.8681', '42.0226']",,FAC
1000,landslide/landslide.1484/LOC,landslide.1484.LOC,"rgb(88, 227, 127)",landslide.landslide.1484.LOC,"['34.8681', '42.0226']",,LOC
1000,landslide/landslide.1485,landslide.1485,"rgb(154, 255, 255)",landslide.landslide.1485,"['16.3752', '45.3907']",Sisak - Moslavina County in Croatia,Spot
1000,landslide/landslide.1485/MED,landslide.1485.MED,"rgb(88, 227, 127)",landslide.landslide.1485.MED,"['16.3752', '45.3907']",,MED
1000,landslide/landslide.1485/FAC,landslide.1485.FAC,"rgb(88, 227, 127)",landslide.landslide.1485.FAC,"['16.3752', '45.3907']",,FAC
1000,landslide/landslide.1485/LOC,landslide.1485.LOC,"rgb(88, 227, 127)",landslide.landslide.1485.LOC,"['16.3752', '45.3907']",,LOC
1000,landslide/landslide.1486,landslide.1486,"rgb(154, 255, 255)",landslide.landslide.1486,"['37.9763', '39.7392']",Sivas,Spot
1000,landslide/landslide.1486/MED,landslide.1486.MED,"rgb(88, 227, 127)",landslide.landslide.1486.MED,"['37.9763', '39.7392']",,MED
1000,landslide/landslide.1486/FAC,landslide.1486.FAC,"rgb(88, 227, 127)",landslide.landslide.1486.FAC,"['37.9763', '39.7392']",,FAC
1000,landslide/landslide.1486/LOC,landslide.1486.LOC,"rgb(88, 227, 127)",landslide.landslide.1486.LOC,"['37.9763', '39.7392']",,LOC
1000,landslide/landslide.1487,landslide.1487,"rgb(154, 255, 255)",landslide.landslide.1487,"['78.2089', '30.8313']","Siwalik , the Lesser and the Great Himalayan ranges",Spot
1000,landslide/landslide.1487/MED,landslide.1487.MED,"rgb(88, 227, 127)",landslide.landslide.1487.MED,"['78.2089', '30.8313']",,MED
1000,landslide/landslide.1487/FAC,landslide.1487.FAC,"rgb(88, 227, 127)",landslide.landslide.1487.FAC,"['78.2089', '30.8313']",,FAC
1000,landslide/landslide.1487/LOC,landslide.1487.LOC,"rgb(88, 227, 127)",landslide.landslide.1487.LOC,"['78.2089', '30.8313']",,LOC
1000,landslide/landslide.1488,landslide.1488,"rgb(154, 255, 255)",landslide.landslide.1488,"['77.7128', '29.9206']",Siwalik Hills,Spot
1000,landslide/landslide.1488/MED,landslide.1488.MED,"rgb(88, 227, 127)",landslide.landslide.1488.MED,"['77.7128', '29.9206']",,MED
1000,landslide/landslide.1488/FAC,landslide.1488.FAC,"rgb(88, 227, 127)",landslide.landslide.1488.FAC,"['77.7128', '29.9206']",,FAC
1000,landslide/landslide.1488/LOC,landslide.1488.LOC,"rgb(88, 227, 127)",landslide.landslide.1488.LOC,"['77.7128', '29.9206']",,LOC
1000,landslide/landslide.1489,landslide.1489,"rgb(154, 255, 255)",landslide.landslide.1489,"['78.5398', '29.9422']",Siwalik zone of Nepal Himalaya,Spot
1000,landslide/landslide.1489/MED,landslide.1489.MED,"rgb(88, 227, 127)",landslide.landslide.1489.MED,"['78.5398', '29.9422']",,MED
1000,landslide/landslide.1489/FAC,landslide.1489.FAC,"rgb(88, 227, 127)",landslide.landslide.1489.FAC,"['78.5398', '29.9422']",,FAC
1000,landslide/landslide.1489/LOC,landslide.1489.LOC,"rgb(88, 227, 127)",landslide.landslide.1489.LOC,"['78.5398', '29.9422']",,LOC
1000,landslide/landslide.1490,landslide.1490,"rgb(154, 255, 255)",landslide.landslide.1490,"['77.7128', '29.9206']",Siwaliks,Spot
1000,landslide/landslide.1490/MED,landslide.1490.MED,"rgb(88, 227, 127)",landslide.landslide.1490.MED,"['77.7128', '29.9206']",,MED
1000,landslide/landslide.1490/FAC,landslide.1490.FAC,"rgb(88, 227, 127)",landslide.landslide.1490.FAC,"['77.7128', '29.9206']",,FAC
1000,landslide/landslide.1490/LOC,landslide.1490.LOC,"rgb(88, 227, 127)",landslide.landslide.1490.LOC,"['77.7128', '29.9206']",,LOC
1000,landslide/landslide.1491,landslide.1491,"rgb(154, 255, 255)",landslide.landslide.1491,"['-47.8825', '-15.7942']",SJP,Spot
1000,landslide/landslide.1491/MED,landslide.1491.MED,"rgb(88, 227, 127)",landslide.landslide.1491.MED,"['-47.8825', '-15.7942']",,MED
1000,landslide/landslide.1491/FAC,landslide.1491.FAC,"rgb(88, 227, 127)",landslide.landslide.1491.FAC,"['-47.8825', '-15.7942']",,FAC
1000,landslide/landslide.1491/LOC,landslide.1491.LOC,"rgb(88, 227, 127)",landslide.landslide.1491.LOC,"['-47.8825', '-15.7942']",,LOC
1000,landslide/landslide.1492,landslide.1492,"rgb(154, 255, 255)",landslide.landslide.1492,"['-19.6347', '65.8181']",Skagafjorour,Spot
1000,landslide/landslide.1492/MED,landslide.1492.MED,"rgb(88, 227, 127)",landslide.landslide.1492.MED,"['-19.6347', '65.8181']",,MED
1000,landslide/landslide.1492/FAC,landslide.1492.FAC,"rgb(88, 227, 127)",landslide.landslide.1492.FAC,"['-19.6347', '65.8181']",,FAC
1000,landslide/landslide.1492/LOC,landslide.1492.LOC,"rgb(88, 227, 127)",landslide.landslide.1492.LOC,"['-19.6347', '65.8181']",,LOC
1000,landslide/landslide.1493,landslide.1493,"rgb(154, 255, 255)",landslide.landslide.1493,"['0.0', '0.0']",Slope,Spot
1000,landslide/landslide.1493/MED,landslide.1493.MED,"rgb(88, 227, 127)",landslide.landslide.1493.MED,"['0.0', '0.0']",,MED
1000,landslide/landslide.1493/FAC,landslide.1493.FAC,"rgb(88, 227, 127)",landslide.landslide.1493.FAC,"['0.0', '0.0']",,FAC
1000,landslide/landslide.1493/LOC,landslide.1493.LOC,"rgb(88, 227, 127)",landslide.landslide.1493.LOC,"['0.0', '0.0']",,LOC
1000,landslide/landslide.1494,landslide.1494,"rgb(154, 255, 255)",landslide.landslide.1494,"['0.0', '0.0']",Slope angle,Spot
1000,landslide/landslide.1494/MED,landslide.1494.MED,"rgb(88, 227, 127)",landslide.landslide.1494.MED,"['0.0', '0.0']",,MED
1000,landslide/landslide.1494/FAC,landslide.1494.FAC,"rgb(88, 227, 127)",landslide.landslide.1494.FAC,"['0.0', '0.0']",,FAC
1000,landslide/landslide.1494/LOC,landslide.1494.LOC,"rgb(88, 227, 127)",landslide.landslide.1494.LOC,"['0.0', '0.0']",,LOC
1000,landslide/landslide.1495,landslide.1495,"rgb(154, 255, 255)",landslide.landslide.1495,"['19.6990', '48.6690']",Slovakia,Spot
1000,landslide/landslide.1495/MED,landslide.1495.MED,"rgb(88, 227, 127)",landslide.landslide.1495.MED,"['19.6990', '48.6690']",,MED
1000,landslide/landslide.1495/FAC,landslide.1495.FAC,"rgb(88, 227, 127)",landslide.landslide.1495.FAC,"['19.6990', '48.6690']",,FAC
1000,landslide/landslide.1495/LOC,landslide.1495.LOC,"rgb(88, 227, 127)",landslide.landslide.1495.LOC,"['19.6990', '48.6690']",,LOC
1000,landslide/landslide.1496,landslide.1496,"rgb(154, 255, 255)",landslide.landslide.1496,"['110.8190', '-7.6360']",Solo,Spot
1000,landslide/landslide.1496/MED,landslide.1496.MED,"rgb(88, 227, 127)",landslide.landslide.1496.MED,"['110.8190', '-7.6360']",,MED
1000,landslide/landslide.1496/FAC,landslide.1496.FAC,"rgb(88, 227, 127)",landslide.landslide.1496.FAC,"['110.8190', '-7.6360']",,FAC
1000,landslide/landslide.1496/LOC,landslide.1496.LOC,"rgb(88, 227, 127)",landslide.landslide.1496.LOC,"['110.8190', '-7.6360']",,LOC
1000,landslide/landslide.1497,landslide.1497,"rgb(154, 255, 255)",landslide.landslide.1497,"['104.1313', '21.1254']",Son La hydropower reservoir basin,Spot
1000,landslide/landslide.1497/MED,landslide.1497.MED,"rgb(88, 227, 127)",landslide.landslide.1497.MED,"['104.1313', '21.1254']",,MED
1000,landslide/landslide.1497/FAC,landslide.1497.FAC,"rgb(88, 227, 127)",landslide.landslide.1497.FAC,"['104.1313', '21.1254']",,FAC
1000,landslide/landslide.1497/LOC,landslide.1497.LOC,"rgb(88, 227, 127)",landslide.landslide.1497.LOC,"['104.1313', '21.1254']",,LOC
1000,landslide/landslide.1498,landslide.1498,"rgb(154, 255, 255)",landslide.landslide.1498,"['113.8366', '33.0433']",Songkou,Spot
1000,landslide/landslide.1498/MED,landslide.1498.MED,"rgb(88, 227, 127)",landslide.landslide.1498.MED,"['113.8366', '33.0433']",,MED
1000,landslide/landslide.1498/FAC,landslide.1498.FAC,"rgb(88, 227, 127)",landslide.landslide.1498.FAC,"['113.8366', '33.0433']",,FAC
1000,landslide/landslide.1498/LOC,landslide.1498.LOC,"rgb(88, 227, 127)",landslide.landslide.1498.LOC,"['113.8366', '33.0433']",,LOC
1000,landslide/landslide.1499,landslide.1499,"rgb(154, 255, 255)",landslide.landslide.1499,"['119.2104', '28.4465']",Songyang County,Spot
1000,landslide/landslide.1499/MED,landslide.1499.MED,"rgb(88, 227, 127)",landslide.landslide.1499.MED,"['119.2104', '28.4465']",,MED
1000,landslide/landslide.1499/FAC,landslide.1499.FAC,"rgb(88, 227, 127)",landslide.landslide.1499.FAC,"['119.2104', '28.4465']",,FAC
1000,landslide/landslide.1499/LOC,landslide.1499.LOC,"rgb(88, 227, 127)",landslide.landslide.1499.LOC,"['119.2104', '28.4465']",,LOC
1000,landslide/landslide.1500,landslide.1500,"rgb(154, 255, 255)",landslide.landslide.1500,"['75.2875', '34.3141']",Sonmarg,Spot
1000,landslide/landslide.1500/MED,landslide.1500.MED,"rgb(88, 227, 127)",landslide.landslide.1500.MED,"['75.2875', '34.3141']",,MED
1000,landslide/landslide.1500/FAC,landslide.1500.FAC,"rgb(88, 227, 127)",landslide.landslide.1500.FAC,"['75.2875', '34.3141']",,FAC
1000,landslide/landslide.1500/LOC,landslide.1500.LOC,"rgb(88, 227, 127)",landslide.landslide.1500.LOC,"['75.2875', '34.3141']",,LOC
1000,landslide/landslide.1501,landslide.1501,"rgb(154, 255, 255)",landslide.landslide.1501,"['18.5560', '54.4416']",Sopot,Spot
1000,landslide/landslide.1501/MED,landslide.1501.MED,"rgb(88, 227, 127)",landslide.landslide.1501.MED,"['18.5560', '54.4416']",,MED
1000,landslide/landslide.1501/FAC,landslide.1501.FAC,"rgb(88, 227, 127)",landslide.landslide.1501.FAC,"['18.5560', '54.4416']",,FAC
1000,landslide/landslide.1501/LOC,landslide.1501.LOC,"rgb(88, 227, 127)",landslide.landslide.1501.LOC,"['18.5560', '54.4416']",,LOC
1000,landslide/landslide.1502,landslide.1502,"rgb(154, 255, 255)",landslide.landslide.1502,"['50.5409', '32.6050']",Sorkhab basin,Spot
1000,landslide/landslide.1502/MED,landslide.1502.MED,"rgb(88, 227, 127)",landslide.landslide.1502.MED,"['50.5409', '32.6050']",,MED
1000,landslide/landslide.1502/FAC,landslide.1502.FAC,"rgb(88, 227, 127)",landslide.landslide.1502.FAC,"['50.5409', '32.6050']",,FAC
1000,landslide/landslide.1502/LOC,landslide.1502.LOC,"rgb(88, 227, 127)",landslide.landslide.1502.LOC,"['50.5409', '32.6050']",,LOC
1000,landslide/landslide.1503,landslide.1503,"rgb(154, 255, 255)",landslide.landslide.1503,"['7.9465', '36.2864']",Souk Ahras,Spot
1000,landslide/landslide.1503/MED,landslide.1503.MED,"rgb(88, 227, 127)",landslide.landslide.1503.MED,"['7.9465', '36.2864']",,MED
1000,landslide/landslide.1503/FAC,landslide.1503.FAC,"rgb(88, 227, 127)",landslide.landslide.1503.FAC,"['7.9465', '36.2864']",,FAC
1000,landslide/landslide.1503/LOC,landslide.1503.LOC,"rgb(88, 227, 127)",landslide.landslide.1503.LOC,"['7.9465', '36.2864']",,LOC
1000,landslide/landslide.1504,landslide.1504,"rgb(154, 255, 255)",landslide.landslide.1504,"['7.9325', '36.2507']",Souk Ahras province,Spot
1000,landslide/landslide.1504/MED,landslide.1504.MED,"rgb(88, 227, 127)",landslide.landslide.1504.MED,"['7.9325', '36.2507']",,MED
1000,landslide/landslide.1504/FAC,landslide.1504.FAC,"rgb(88, 227, 127)",landslide.landslide.1504.FAC,"['7.9325', '36.2507']",,FAC
1000,landslide/landslide.1504/LOC,landslide.1504.LOC,"rgb(88, 227, 127)",landslide.landslide.1504.LOC,"['7.9325', '36.2507']",,LOC
1000,landslide/landslide.1505,landslide.1505,"rgb(154, 255, 255)",landslide.landslide.1505,"['0.0000', '0.0000']",south,Spot
1000,landslide/landslide.1505/MED,landslide.1505.MED,"rgb(88, 227, 127)",landslide.landslide.1505.MED,"['0.0000', '0.0000']",,MED
1000,landslide/landslide.1505/FAC,landslide.1505.FAC,"rgb(88, 227, 127)",landslide.landslide.1505.FAC,"['0.0000', '0.0000']",,FAC
1000,landslide/landslide.1505/LOC,landslide.1505.LOC,"rgb(88, 227, 127)",landslide.landslide.1505.LOC,"['0.0000', '0.0000']",,LOC
1000,landslide/landslide.1506,landslide.1506,"rgb(154, 255, 255)",landslide.landslide.1506,"['78.9629', '20.5937']",south - Asia,Spot
1000,landslide/landslide.1506/MED,landslide.1506.MED,"rgb(88, 227, 127)",landslide.landslide.1506.MED,"['78.9629', '20.5937']",,MED
1000,landslide/landslide.1506/FAC,landslide.1506.FAC,"rgb(88, 227, 127)",landslide.landslide.1506.FAC,"['78.9629', '20.5937']",,FAC
1000,landslide/landslide.1506/LOC,landslide.1506.LOC,"rgb(88, 227, 127)",landslide.landslide.1506.LOC,"['78.9629', '20.5937']",,LOC
1000,landslide/landslide.1507,landslide.1507,"rgb(154, 255, 255)",landslide.landslide.1507,"['78.9629', '20.5937']",South - Asian,Spot
1000,landslide/landslide.1507/MED,landslide.1507.MED,"rgb(88, 227, 127)",landslide.landslide.1507.MED,"['78.9629', '20.5937']",,MED
1000,landslide/landslide.1507/FAC,landslide.1507.FAC,"rgb(88, 227, 127)",landslide.landslide.1507.FAC,"['78.9629', '20.5937']",,FAC
1000,landslide/landslide.1507/LOC,landslide.1507.LOC,"rgb(88, 227, 127)",landslide.landslide.1507.LOC,"['78.9629', '20.5937']",,LOC
1000,landslide/landslide.1508,landslide.1508,"rgb(154, 255, 255)",landslide.landslide.1508,"['14.0544', '46.9754']",south - eastern Alps,Spot
1000,landslide/landslide.1508/MED,landslide.1508.MED,"rgb(88, 227, 127)",landslide.landslide.1508.MED,"['14.0544', '46.9754']",,MED
1000,landslide/landslide.1508/FAC,landslide.1508.FAC,"rgb(88, 227, 127)",landslide.landslide.1508.FAC,"['14.0544', '46.9754']",,FAC
1000,landslide/landslide.1508/LOC,landslide.1508.LOC,"rgb(88, 227, 127)",landslide.landslide.1508.LOC,"['14.0544', '46.9754']",,LOC
1000,landslide/landslide.1509,landslide.1509,"rgb(154, 255, 255)",landslide.landslide.1509,"['3.1623', '45.8855']",south - eastern French Massif central,Spot
1000,landslide/landslide.1509/MED,landslide.1509.MED,"rgb(88, 227, 127)",landslide.landslide.1509.MED,"['3.1623', '45.8855']",,MED
1000,landslide/landslide.1509/FAC,landslide.1509.FAC,"rgb(88, 227, 127)",landslide.landslide.1509.FAC,"['3.1623', '45.8855']",,FAC
1000,landslide/landslide.1509/LOC,landslide.1509.LOC,"rgb(88, 227, 127)",landslide.landslide.1509.LOC,"['3.1623', '45.8855']",,LOC
1000,landslide/landslide.1510,landslide.1510,"rgb(154, 255, 255)",landslide.landslide.1510,"['88.5122', '27.5330']",south - eastern part of the Sikkim state in India,Spot
1000,landslide/landslide.1510/MED,landslide.1510.MED,"rgb(88, 227, 127)",landslide.landslide.1510.MED,"['88.5122', '27.5330']",,MED
1000,landslide/landslide.1510/FAC,landslide.1510.FAC,"rgb(88, 227, 127)",landslide.landslide.1510.FAC,"['88.5122', '27.5330']",,FAC
1000,landslide/landslide.1510/LOC,landslide.1510.LOC,"rgb(88, 227, 127)",landslide.landslide.1510.LOC,"['88.5122', '27.5330']",,LOC
1000,landslide/landslide.1511,landslide.1511,"rgb(154, 255, 255)",landslide.landslide.1511,"['48.5293', '30.3753']",south - western Iran,Spot
1000,landslide/landslide.1511/MED,landslide.1511.MED,"rgb(88, 227, 127)",landslide.landslide.1511.MED,"['48.5293', '30.3753']",,MED
1000,landslide/landslide.1511/FAC,landslide.1511.FAC,"rgb(88, 227, 127)",landslide.landslide.1511.FAC,"['48.5293', '30.3753']",,FAC
1000,landslide/landslide.1511/LOC,landslide.1511.LOC,"rgb(88, 227, 127)",landslide.landslide.1511.LOC,"['48.5293', '30.3753']",,LOC
1000,landslide/landslide.1512,landslide.1512,"rgb(154, 255, 255)",landslide.landslide.1512,"['19.3000', '42.5000']",south - western part of Montenegro,Spot
1000,landslide/landslide.1512/MED,landslide.1512.MED,"rgb(88, 227, 127)",landslide.landslide.1512.MED,"['19.3000', '42.5000']",,MED
1000,landslide/landslide.1512/FAC,landslide.1512.FAC,"rgb(88, 227, 127)",landslide.landslide.1512.FAC,"['19.3000', '42.5000']",,FAC
1000,landslide/landslide.1512/LOC,landslide.1512.LOC,"rgb(88, 227, 127)",landslide.landslide.1512.LOC,"['19.3000', '42.5000']",,LOC
1000,landslide/landslide.1513,landslide.1513,"rgb(154, 255, 255)",landslide.landslide.1513,"['28.0473', '26.2041']",South Africa,Spot
1000,landslide/landslide.1513/MED,landslide.1513.MED,"rgb(88, 227, 127)",landslide.landslide.1513.MED,"['28.0473', '26.2041']",,MED
1000,landslide/landslide.1513/FAC,landslide.1513.FAC,"rgb(88, 227, 127)",landslide.landslide.1513.FAC,"['28.0473', '26.2041']",,FAC
1000,landslide/landslide.1513/LOC,landslide.1513.LOC,"rgb(88, 227, 127)",landslide.landslide.1513.LOC,"['28.0473', '26.2041']",,LOC
1000,landslide/landslide.1514,landslide.1514,"rgb(154, 255, 255)",landslide.landslide.1514,"['27.4426', '38.4192']",south and north parts of the Izmir Bay,Spot
1000,landslide/landslide.1514/MED,landslide.1514.MED,"rgb(88, 227, 127)",landslide.landslide.1514.MED,"['27.4426', '38.4192']",,MED
1000,landslide/landslide.1514/FAC,landslide.1514.FAC,"rgb(88, 227, 127)",landslide.landslide.1514.FAC,"['27.4426', '38.4192']",,FAC
1000,landslide/landslide.1514/LOC,landslide.1514.LOC,"rgb(88, 227, 127)",landslide.landslide.1514.LOC,"['27.4426', '38.4192']",,LOC
1000,landslide/landslide.1515,landslide.1515,"rgb(154, 255, 255)",landslide.landslide.1515,"['113.7633', '23.6978']",South China,Spot
1000,landslide/landslide.1515/MED,landslide.1515.MED,"rgb(88, 227, 127)",landslide.landslide.1515.MED,"['113.7633', '23.6978']",,MED
1000,landslide/landslide.1515/FAC,landslide.1515.FAC,"rgb(88, 227, 127)",landslide.landslide.1515.FAC,"['113.7633', '23.6978']",,FAC
1000,landslide/landslide.1515/LOC,landslide.1515.LOC,"rgb(88, 227, 127)",landslide.landslide.1515.LOC,"['113.7633', '23.6978']",,LOC
1000,landslide/landslide.1516,landslide.1516,"rgb(154, 255, 255)",landslide.landslide.1516,"['21.8243', '37.9838']",South Greece,Spot
1000,landslide/landslide.1516/MED,landslide.1516.MED,"rgb(88, 227, 127)",landslide.landslide.1516.MED,"['21.8243', '37.9838']",,MED
1000,landslide/landslide.1516/FAC,landslide.1516.FAC,"rgb(88, 227, 127)",landslide.landslide.1516.FAC,"['21.8243', '37.9838']",,FAC
1000,landslide/landslide.1516/LOC,landslide.1516.LOC,"rgb(88, 227, 127)",landslide.landslide.1516.LOC,"['21.8243', '37.9838']",,LOC
1000,landslide/landslide.1517,landslide.1517,"rgb(154, 255, 255)",landslide.landslide.1517,"['78.9629', '20.5937']",South India,Spot
1000,landslide/landslide.1517/MED,landslide.1517.MED,"rgb(88, 227, 127)",landslide.landslide.1517.MED,"['78.9629', '20.5937']",,MED
1000,landslide/landslide.1517/FAC,landslide.1517.FAC,"rgb(88, 227, 127)",landslide.landslide.1517.FAC,"['78.9629', '20.5937']",,FAC
1000,landslide/landslide.1517/LOC,landslide.1517.LOC,"rgb(88, 227, 127)",landslide.landslide.1517.LOC,"['78.9629', '20.5937']",,LOC
1000,landslide/landslide.1518,landslide.1518,"rgb(154, 255, 255)",landslide.landslide.1518,"['15.2551', '37.7749']",south Italy,Spot
1000,landslide/landslide.1518/MED,landslide.1518.MED,"rgb(88, 227, 127)",landslide.landslide.1518.MED,"['15.2551', '37.7749']",,MED
1000,landslide/landslide.1518/FAC,landslide.1518.FAC,"rgb(88, 227, 127)",landslide.landslide.1518.FAC,"['15.2551', '37.7749']",,FAC
1000,landslide/landslide.1518/LOC,landslide.1518.LOC,"rgb(88, 227, 127)",landslide.landslide.1518.LOC,"['15.2551', '37.7749']",,LOC
1000,landslide/landslide.1519,landslide.1519,"rgb(154, 255, 255)",landslide.landslide.1519,"['127.7669', '35.9078']",South Korea,Spot
1000,landslide/landslide.1519/MED,landslide.1519.MED,"rgb(88, 227, 127)",landslide.landslide.1519.MED,"['127.7669', '35.9078']",,MED
1000,landslide/landslide.1519/FAC,landslide.1519.FAC,"rgb(88, 227, 127)",landslide.landslide.1519.FAC,"['127.7669', '35.9078']",,FAC
1000,landslide/landslide.1519/LOC,landslide.1519.LOC,"rgb(88, 227, 127)",landslide.landslide.1519.LOC,"['127.7669', '35.9078']",,LOC
1000,landslide/landslide.1520,landslide.1520,"rgb(154, 255, 255)",landslide.landslide.1520,"['126.9770', '37.5665']",south of Seoul,Spot
1000,landslide/landslide.1520/MED,landslide.1520.MED,"rgb(88, 227, 127)",landslide.landslide.1520.MED,"['126.9770', '37.5665']",,MED
1000,landslide/landslide.1520/FAC,landslide.1520.FAC,"rgb(88, 227, 127)",landslide.landslide.1520.FAC,"['126.9770', '37.5665']",,FAC
1000,landslide/landslide.1520/LOC,landslide.1520.LOC,"rgb(88, 227, 127)",landslide.landslide.1520.LOC,"['126.9770', '37.5665']",,LOC
1000,landslide/landslide.1521,landslide.1521,"rgb(154, 255, 255)",landslide.landslide.1521,"['113.0547', '36.7433']",south of Songkou Town,Spot
1000,landslide/landslide.1521/MED,landslide.1521.MED,"rgb(88, 227, 127)",landslide.landslide.1521.MED,"['113.0547', '36.7433']",,MED
1000,landslide/landslide.1521/FAC,landslide.1521.FAC,"rgb(88, 227, 127)",landslide.landslide.1521.FAC,"['113.0547', '36.7433']",,FAC
1000,landslide/landslide.1521/LOC,landslide.1521.LOC,"rgb(88, 227, 127)",landslide.landslide.1521.LOC,"['113.0547', '36.7433']",,LOC
1000,landslide/landslide.1522,landslide.1522,"rgb(154, 255, 255)",landslide.landslide.1522,"['119.4120', '32.7702']",south of Yangtze River,Spot
1000,landslide/landslide.1522/MED,landslide.1522.MED,"rgb(88, 227, 127)",landslide.landslide.1522.MED,"['119.4120', '32.7702']",,MED
1000,landslide/landslide.1522/FAC,landslide.1522.FAC,"rgb(88, 227, 127)",landslide.landslide.1522.FAC,"['119.4120', '32.7702']",,FAC
1000,landslide/landslide.1522/LOC,landslide.1522.LOC,"rgb(88, 227, 127)",landslide.landslide.1522.LOC,"['119.4120', '32.7702']",,LOC
1000,landslide/landslide.1523,landslide.1523,"rgb(154, 255, 255)",landslide.landslide.1523,"['88.6100', '27.5330']",South Sikkim,Spot
1000,landslide/landslide.1523/MED,landslide.1523.MED,"rgb(88, 227, 127)",landslide.landslide.1523.MED,"['88.6100', '27.5330']",,MED
1000,landslide/landslide.1523/FAC,landslide.1523.FAC,"rgb(88, 227, 127)",landslide.landslide.1523.FAC,"['88.6100', '27.5330']",,FAC
1000,landslide/landslide.1523/LOC,landslide.1523.LOC,"rgb(88, 227, 127)",landslide.landslide.1523.LOC,"['88.6100', '27.5330']",,LOC
1000,landslide/landslide.1524,landslide.1524,"rgb(154, 255, 255)",landslide.landslide.1524,"['33.9782', '28.5562']",South Sinai,Spot
1000,landslide/landslide.1524/MED,landslide.1524.MED,"rgb(88, 227, 127)",landslide.landslide.1524.MED,"['33.9782', '28.5562']",,MED
1000,landslide/landslide.1524/FAC,landslide.1524.FAC,"rgb(88, 227, 127)",landslide.landslide.1524.FAC,"['33.9782', '28.5562']",,FAC
1000,landslide/landslide.1524/LOC,landslide.1524.LOC,"rgb(88, 227, 127)",landslide.landslide.1524.LOC,"['33.9782', '28.5562']",,LOC
1000,landslide/landslide.1525,landslide.1525,"rgb(154, 255, 255)",landslide.landslide.1525,"['120.9605', '23.6978']",South Taiwan,Spot
1000,landslide/landslide.1525/MED,landslide.1525.MED,"rgb(88, 227, 127)",landslide.landslide.1525.MED,"['120.9605', '23.6978']",,MED
1000,landslide/landslide.1525/FAC,landslide.1525.FAC,"rgb(88, 227, 127)",landslide.landslide.1525.FAC,"['120.9605', '23.6978']",,FAC
1000,landslide/landslide.1525/LOC,landslide.1525.LOC,"rgb(88, 227, 127)",landslide.landslide.1525.LOC,"['120.9605', '23.6978']",,LOC
1000,landslide/landslide.1526,landslide.1526,"rgb(154, 255, 255)",landslide.landslide.1526,"['11.3531', '46.6166']",South Tyrol,Spot
