size,path,id,color,name,coordinates,description,type,nodeVisibility
5000,LOC.347/MED,LOC.347.MED,#27cf7e,landslide.LOC.347.MED,"['2.8833', '40.0806']",,MED,FALSE
5000,LOC.347/FAC,LOC.347.FAC,#f0a73a,landslide.LOC.347.FAC,"['2.8833', '40.0806']",,FAC,FALSE
5000,LOC.347/DATA,LOC.347.DATA,#8579ec,landslide.LOC.347.DATA,"['2.8833', '40.0806']",,DATA,FALSE
10000,LOC.348,LOC.348,#2579e8,landslide.LOC.348,"['122.4200', '38.5675']",CVL,LOC,FALSE
5000,LOC.348/MED,LOC.348.MED,#27cf7e,landslide.LOC.348.MED,"['122.4200', '38.5675']",,MED,FALSE
5000,LOC.348/FAC,LOC.348.FAC,#f0a73a,landslide.LOC.348.FAC,"['122.4200', '38.5675']",,FAC,FALSE
5000,LOC.348/DATA,LOC.348.DATA,#8579ec,landslide.LOC.348.DATA,"['122.4200', '38.5675']",,DATA,FALSE
10000,LOC.349,LOC.349,#2579e8,landslide.LOC.349,"['15.4730', '49.8153']",Czech Republic,LOC,FALSE
5000,LOC.349/MED,LOC.349.MED,#27cf7e,landslide.LOC.349.MED,"['15.4730', '49.8153']",,MED,FALSE
5000,LOC.349/FAC,LOC.349.FAC,#f0a73a,landslide.LOC.349.FAC,"['15.4730', '49.8153']",,FAC,FALSE
5000,LOC.349/DATA,LOC.349.DATA,#8579ec,landslide.LOC.349.DATA,"['15.4730', '49.8153']",,DATA,FALSE
10000,LOC.350,LOC.350,#2579e8,landslide.LOC.350,"['108.4178', '11.9404']",Da Lat province,LOC,FALSE
5000,LOC.350/MED,LOC.350.MED,#27cf7e,landslide.LOC.350.MED,"['108.4178', '11.9404']",,MED,FALSE
5000,LOC.350/FAC,LOC.350.FAC,#f0a73a,landslide.LOC.350.FAC,"['108.4178', '11.9404']",,FAC,FALSE
5000,LOC.350/DATA,LOC.350.DATA,#8579ec,landslide.LOC.350.DATA,"['108.4178', '11.9404']",,DATA,FALSE
10000,LOC.351,LOC.351,#2579e8,landslide.LOC.351,"['115.0117', '33.2589']",Dabie Mountain area of Anhui Province,LOC,FALSE
5000,LOC.351/MED,LOC.351.MED,#27cf7e,landslide.LOC.351.MED,"['115.0117', '33.2589']",,MED,FALSE
5000,LOC.351/FAC,LOC.351.FAC,#f0a73a,landslide.LOC.351.FAC,"['115.0117', '33.2589']",,FAC,FALSE
5000,LOC.351/DATA,LOC.351.DATA,#8579ec,landslide.LOC.351.DATA,"['115.0117', '33.2589']",,DATA,FALSE
10000,LOC.352,LOC.352,#2579e8,landslide.LOC.352,"['68.4963', '26.6606']",Dadu River Basin,LOC,FALSE
5000,LOC.352/MED,LOC.352.MED,#27cf7e,landslide.LOC.352.MED,"['68.4963', '26.6606']",,MED,FALSE
5000,LOC.352/FAC,LOC.352.FAC,#f0a73a,landslide.LOC.352.FAC,"['68.4963', '26.6606']",,FAC,FALSE
5000,LOC.352/DATA,LOC.352.DATA,#8579ec,landslide.LOC.352.DATA,"['68.4963', '26.6606']",,DATA,FALSE
10000,LOC.353,LOC.353,#2579e8,landslide.LOC.353,"['101.4555', '24.0326']",Daguan County,LOC,FALSE
5000,LOC.353/MED,LOC.353.MED,#27cf7e,landslide.LOC.353.MED,"['101.4555', '24.0326']",,MED,FALSE
5000,LOC.353/FAC,LOC.353.FAC,#f0a73a,landslide.LOC.353.FAC,"['101.4555', '24.0326']",,FAC,FALSE
5000,LOC.353/DATA,LOC.353.DATA,#8579ec,landslide.LOC.353.DATA,"['101.4555', '24.0326']",,DATA,FALSE
10000,LOC.354,LOC.354,#2579e8,landslide.LOC.354,"['120.4866', '46.5167']",Dagushan,LOC,FALSE
5000,LOC.354/MED,LOC.354.MED,#27cf7e,landslide.LOC.354.MED,"['120.4866', '46.5167']",,MED,FALSE
5000,LOC.354/FAC,LOC.354.FAC,#f0a73a,landslide.LOC.354.FAC,"['120.4866', '46.5167']",,FAC,FALSE
5000,LOC.354/DATA,LOC.354.DATA,#8579ec,landslide.LOC.354.DATA,"['120.4866', '46.5167']",,DATA,FALSE
10000,LOC.355,LOC.355,#2579e8,landslide.LOC.355,"['81.8333', '28.8833']",Dailekh district,LOC,FALSE
5000,LOC.355/MED,LOC.355.MED,#27cf7e,landslide.LOC.355.MED,"['81.8333', '28.8833']",,MED,FALSE
5000,LOC.355/FAC,LOC.355.FAC,#f0a73a,landslide.LOC.355.FAC,"['81.8333', '28.8833']",,FAC,FALSE
5000,LOC.355/DATA,LOC.355.DATA,#8579ec,landslide.LOC.355.DATA,"['81.8333', '28.8833']",,DATA,FALSE
10000,LOC.356,LOC.356,#2579e8,landslide.LOC.356,"['129.3234', '43.7972']",Dajie township,LOC,FALSE
5000,LOC.356/MED,LOC.356.MED,#27cf7e,landslide.LOC.356.MED,"['129.3234', '43.7972']",,MED,FALSE
5000,LOC.356/FAC,LOC.356.FAC,#f0a73a,landslide.LOC.356.FAC,"['129.3234', '43.7972']",,FAC,FALSE
5000,LOC.356/DATA,LOC.356.DATA,#8579ec,landslide.LOC.356.DATA,"['129.3234', '43.7972']",,DATA,FALSE
10000,LOC.357,LOC.357,#2579e8,landslide.LOC.357,"['17.4439', '14.7167']",Dakar coastal,LOC,FALSE
5000,LOC.357/MED,LOC.357.MED,#27cf7e,landslide.LOC.357.MED,"['17.4439', '14.7167']",,MED,FALSE
5000,LOC.357/FAC,LOC.357.FAC,#f0a73a,landslide.LOC.357.FAC,"['17.4439', '14.7167']",,FAC,FALSE
5000,LOC.357/DATA,LOC.357.DATA,#8579ec,landslide.LOC.357.DATA,"['17.4439', '14.7167']",,DATA,FALSE
10000,LOC.358,LOC.358,#2579e8,landslide.LOC.358,"['75.9779', '32.6499']",Dalhousie,LOC,FALSE
5000,LOC.358/MED,LOC.358.MED,#27cf7e,landslide.LOC.358.MED,"['75.9779', '32.6499']",,MED,FALSE
5000,LOC.358/FAC,LOC.358.FAC,#f0a73a,landslide.LOC.358.FAC,"['75.9779', '32.6499']",,FAC,FALSE
5000,LOC.358/DATA,LOC.358.DATA,#8579ec,landslide.LOC.358.DATA,"['75.9779', '32.6499']",,DATA,FALSE
10000,LOC.359,LOC.359,#2579e8,landslide.LOC.359,"['96.1108', '16.0453']",Damre Romel,LOC,FALSE
5000,LOC.359/MED,LOC.359.MED,#27cf7e,landslide.LOC.359.MED,"['96.1108', '16.0453']",,MED,FALSE
5000,LOC.359/FAC,LOC.359.FAC,#f0a73a,landslide.LOC.359.FAC,"['96.1108', '16.0453']",,FAC,FALSE
5000,LOC.359/DATA,LOC.359.DATA,#8579ec,landslide.LOC.359.DATA,"['96.1108', '16.0453']",,DATA,FALSE
10000,LOC.360,LOC.360,#2579e8,landslide.LOC.360,"['25.9767', '44.4417']",Danube -  right river bank,LOC,FALSE
5000,LOC.360/MED,LOC.360.MED,#27cf7e,landslide.LOC.360.MED,"['25.9767', '44.4417']",,MED,FALSE
5000,LOC.360/FAC,LOC.360.FAC,#f0a73a,landslide.LOC.360.FAC,"['25.9767', '44.4417']",,FAC,FALSE
5000,LOC.360/DATA,LOC.360.DATA,#8579ec,landslide.LOC.360.DATA,"['25.9767', '44.4417']",,DATA,FALSE
10000,LOC.361,LOC.361,#2579e8,landslide.LOC.361,"['103.426', '29.3506']",Daoshi,LOC,FALSE
5000,LOC.361/MED,LOC.361.MED,#27cf7e,landslide.LOC.361.MED,"['103.426', '29.3506']",,MED,FALSE
5000,LOC.361/FAC,LOC.361.FAC,#f0a73a,landslide.LOC.361.FAC,"['103.426', '29.3506']",,FAC,FALSE
5000,LOC.361/DATA,LOC.361.DATA,#8579ec,landslide.LOC.361.DATA,"['103.426', '29.3506']",,DATA,FALSE
10000,LOC.362,LOC.362,#2579e8,landslide.LOC.362,"['88.2636', '27.0357']",Darjeeling,LOC,FALSE
5000,LOC.362/MED,LOC.362.MED,#27cf7e,landslide.LOC.362.MED,"['88.2636', '27.0357']",,MED,FALSE
5000,LOC.362/FAC,LOC.362.FAC,#f0a73a,landslide.LOC.362.FAC,"['88.2636', '27.0357']",,FAC,FALSE
5000,LOC.362/DATA,LOC.362.DATA,#8579ec,landslide.LOC.362.DATA,"['88.2636', '27.0357']",,DATA,FALSE
10000,LOC.363,LOC.363,#2579e8,landslide.LOC.363,"['88.4726', '27.0357']",Darjeeling and Kalimpong district,LOC,FALSE
5000,LOC.363/MED,LOC.363.MED,#27cf7e,landslide.LOC.363.MED,"['88.4726', '27.0357']",,MED,FALSE
5000,LOC.363/FAC,LOC.363.FAC,#f0a73a,landslide.LOC.363.FAC,"['88.4726', '27.0357']",,FAC,FALSE
5000,LOC.363/DATA,LOC.363.DATA,#8579ec,landslide.LOC.363.DATA,"['88.4726', '27.0357']",,DATA,FALSE
10000,LOC.364,LOC.364,#2579e8,landslide.LOC.364,"['88.4726', '27.0357']",Darjeeling and Kalimpong districts of West Bengal,LOC,FALSE
5000,LOC.364/MED,LOC.364.MED,#27cf7e,landslide.LOC.364.MED,"['88.4726', '27.0357']",,MED,FALSE
5000,LOC.364/FAC,LOC.364.FAC,#f0a73a,landslide.LOC.364.FAC,"['88.4726', '27.0357']",,FAC,FALSE
5000,LOC.364/DATA,LOC.364.DATA,#8579ec,landslide.LOC.364.DATA,"['88.4726', '27.0357']",,DATA,FALSE
10000,LOC.365,LOC.365,#2579e8,landslide.LOC.365,"['88.2666', '27.0026']",Darjeeling Himalaya,LOC,FALSE
5000,LOC.365/MED,LOC.365.MED,#27cf7e,landslide.LOC.365.MED,"['88.2666', '27.0026']",,MED,FALSE
5000,LOC.365/FAC,LOC.365.FAC,#f0a73a,landslide.LOC.365.FAC,"['88.2666', '27.0026']",,FAC,FALSE
5000,LOC.365/DATA,LOC.365.DATA,#8579ec,landslide.LOC.365.DATA,"['88.2666', '27.0026']",,DATA,FALSE
10000,LOC.366,LOC.366,#2579e8,landslide.LOC.366,"['88.2666', '27.0026']",Darjeeling Himalayan,LOC,FALSE
5000,LOC.366/MED,LOC.366.MED,#27cf7e,landslide.LOC.366.MED,"['88.2666', '27.0026']",,MED,FALSE
5000,LOC.366/FAC,LOC.366.FAC,#f0a73a,landslide.LOC.366.FAC,"['88.2666', '27.0026']",,FAC,FALSE
5000,LOC.366/DATA,LOC.366.DATA,#8579ec,landslide.LOC.366.DATA,"['88.2666', '27.0026']",,DATA,FALSE
10000,LOC.367,LOC.367,#2579e8,landslide.LOC.367,"['88.2666', '27.0026']",Darjeeling Himalayas of India,LOC,FALSE
5000,LOC.367/MED,LOC.367.MED,#27cf7e,landslide.LOC.367.MED,"['88.2666', '27.0026']",,MED,FALSE
5000,LOC.367/FAC,LOC.367.FAC,#f0a73a,landslide.LOC.367.FAC,"['88.2666', '27.0026']",,FAC,FALSE
5000,LOC.367/DATA,LOC.367.DATA,#8579ec,landslide.LOC.367.DATA,"['88.2666', '27.0026']",,DATA,FALSE
10000,LOC.368,LOC.368,#2579e8,landslide.LOC.368,"['88.2495', '27.1046']",Darjiling Himalaya,LOC,FALSE
5000,LOC.368/MED,LOC.368.MED,#27cf7e,landslide.LOC.368.MED,"['88.2495', '27.1046']",,MED,FALSE
5000,LOC.368/FAC,LOC.368.FAC,#f0a73a,landslide.LOC.368.FAC,"['88.2495', '27.1046']",,FAC,FALSE
5000,LOC.368/DATA,LOC.368.DATA,#8579ec,landslide.LOC.368.DATA,"['88.2495', '27.1046']",,DATA,FALSE
10000,LOC.369,LOC.369,#2579e8,landslide.LOC.369,"['101.6016', '36.5519']",Datong mining area in Qinghai Province,LOC,FALSE
5000,LOC.369/MED,LOC.369.MED,#27cf7e,landslide.LOC.369.MED,"['101.6016', '36.5519']",,MED,FALSE
5000,LOC.369/FAC,LOC.369.FAC,#f0a73a,landslide.LOC.369.FAC,"['101.6016', '36.5519']",,FAC,FALSE
5000,LOC.369/DATA,LOC.369.DATA,#8579ec,landslide.LOC.369.DATA,"['101.6016', '36.5519']",,DATA,FALSE
10000,LOC.370,LOC.370,#2579e8,landslide.LOC.370,"['15.5673', '41.3817']",Daunia,LOC,FALSE
5000,LOC.370/MED,LOC.370.MED,#27cf7e,landslide.LOC.370.MED,"['15.5673', '41.3817']",,MED,FALSE
5000,LOC.370/FAC,LOC.370.FAC,#f0a73a,landslide.LOC.370.FAC,"['15.5673', '41.3817']",,FAC,FALSE
5000,LOC.370/DATA,LOC.370.DATA,#8579ec,landslide.LOC.370.DATA,"['15.5673', '41.3817']",,DATA,FALSE
10000,LOC.371,LOC.371,#2579e8,landslide.LOC.371,"['15.5673', '41.3817']",Daunia - Lucanian mountains,LOC,FALSE
5000,LOC.371/MED,LOC.371.MED,#27cf7e,landslide.LOC.371.MED,"['15.5673', '41.3817']",,MED,FALSE
5000,LOC.371/FAC,LOC.371.FAC,#f0a73a,landslide.LOC.371.FAC,"['15.5673', '41.3817']",,FAC,FALSE
5000,LOC.371/DATA,LOC.371.DATA,#8579ec,landslide.LOC.371.DATA,"['15.5673', '41.3817']",,DATA,FALSE
10000,LOC.372,LOC.372,#2579e8,landslide.LOC.372,"['15.5673', '41.3817']",Daunia hillslopes,LOC,FALSE
5000,LOC.372/MED,LOC.372.MED,#27cf7e,landslide.LOC.372.MED,"['15.5673', '41.3817']",,MED,FALSE
5000,LOC.372/FAC,LOC.372.FAC,#f0a73a,landslide.LOC.372.FAC,"['15.5673', '41.3817']",,FAC,FALSE
5000,LOC.372/DATA,LOC.372.DATA,#8579ec,landslide.LOC.372.DATA,"['15.5673', '41.3817']",,DATA,FALSE
10000,LOC.373,LOC.373,#2579e8,landslide.LOC.373,"['107.468', '31.2108']",Dazhou town,LOC,FALSE
5000,LOC.373/MED,LOC.373.MED,#27cf7e,landslide.LOC.373.MED,"['107.468', '31.2108']",,MED,FALSE
5000,LOC.373/FAC,LOC.373.FAC,#f0a73a,landslide.LOC.373.FAC,"['107.468', '31.2108']",,FAC,FALSE
5000,LOC.373/DATA,LOC.373.DATA,#8579ec,landslide.LOC.373.DATA,"['107.468', '31.2108']",,DATA,FALSE
10000,LOC.374,LOC.374,#2579e8,landslide.LOC.374,"['37.7304', '10.3389']",Debre Markos town,LOC,FALSE
5000,LOC.374/MED,LOC.374.MED,#27cf7e,landslide.LOC.374.MED,"['37.7304', '10.3389']",,MED,FALSE
5000,LOC.374/FAC,LOC.374.FAC,#f0a73a,landslide.LOC.374.FAC,"['37.7304', '10.3389']",,FAC,FALSE
5000,LOC.374/DATA,LOC.374.DATA,#8579ec,landslide.LOC.374.DATA,"['37.7304', '10.3389']",,DATA,FALSE
10000,LOC.375,LOC.375,#2579e8,landslide.LOC.375,"['38.0516', '9.5487']",Debre Sina,LOC,FALSE
5000,LOC.375/MED,LOC.375.MED,#27cf7e,landslide.LOC.375.MED,"['38.0516', '9.5487']",,MED,FALSE
5000,LOC.375/FAC,LOC.375.FAC,#f0a73a,landslide.LOC.375.FAC,"['38.0516', '9.5487']",,FAC,FALSE
5000,LOC.375/DATA,LOC.375.DATA,#8579ec,landslide.LOC.375.DATA,"['38.0516', '9.5487']",,DATA,FALSE
10000,LOC.376,LOC.376,#2579e8,landslide.LOC.376,"['98.5894', '24.4412']",Dehong Prefecture,LOC,FALSE
5000,LOC.376/MED,LOC.376.MED,#27cf7e,landslide.LOC.376.MED,"['98.5894', '24.4412']",,MED,FALSE
5000,LOC.376/FAC,LOC.376.FAC,#f0a73a,landslide.LOC.376.FAC,"['98.5894', '24.4412']",,FAC,FALSE
5000,LOC.376/DATA,LOC.376.DATA,#8579ec,landslide.LOC.376.DATA,"['98.5894', '24.4412']",,DATA,FALSE
10000,LOC.377,LOC.377,#2579e8,landslide.LOC.377,"['117.7049', '25.6246']",Dehua County,LOC,FALSE
5000,LOC.377/MED,LOC.377.MED,#27cf7e,landslide.LOC.377.MED,"['117.7049', '25.6246']",,MED,FALSE
5000,LOC.377/FAC,LOC.377.FAC,#f0a73a,landslide.LOC.377.FAC,"['117.7049', '25.6246']",,FAC,FALSE
5000,LOC.377/DATA,LOC.377.DATA,#8579ec,landslide.LOC.377.DATA,"['117.7049', '25.6246']",,DATA,FALSE
10000,LOC.378,LOC.378,#2579e8,landslide.LOC.378,"['10.0', '56.0']",Denmark,LOC,FALSE
5000,LOC.378/MED,LOC.378.MED,#27cf7e,landslide.LOC.378.MED,"['10.0', '56.0']",,MED,FALSE
5000,LOC.378/FAC,LOC.378.FAC,#f0a73a,landslide.LOC.378.FAC,"['10.0', '56.0']",,FAC,FALSE
5000,LOC.378/DATA,LOC.378.DATA,#8579ec,landslide.LOC.378.DATA,"['10.0', '56.0']",,DATA,FALSE
10000,LOC.379,LOC.379,#2579e8,landslide.LOC.379,"['128.6217', '37.1604']",Deokjeok - ri Creek,LOC,FALSE
5000,LOC.379/MED,LOC.379.MED,#27cf7e,landslide.LOC.379.MED,"['128.6217', '37.1604']",,MED,FALSE
5000,LOC.379/FAC,LOC.379.FAC,#f0a73a,landslide.LOC.379.FAC,"['128.6217', '37.1604']",,FAC,FALSE
5000,LOC.379/DATA,LOC.379.DATA,#8579ec,landslide.LOC.379.DATA,"['128.6217', '37.1604']",,DATA,FALSE
10000,LOC.380,LOC.380,#2579e8,landslide.LOC.380,"['128.6283', '37.1687']",Deokjeokri catchment,LOC,FALSE
5000,LOC.380/MED,LOC.380.MED,#27cf7e,landslide.LOC.380.MED,"['128.6283', '37.1687']",,MED,FALSE
5000,LOC.380/FAC,LOC.380.FAC,#f0a73a,landslide.LOC.380.FAC,"['128.6283', '37.1687']",,FAC,FALSE
5000,LOC.380/DATA,LOC.380.DATA,#8579ec,landslide.LOC.380.DATA,"['128.6283', '37.1687']",,DATA,FALSE
10000,LOC.381,LOC.381,#2579e8,landslide.LOC.381,"['77.1226', '8.3305']",department of Ancash,LOC,FALSE
5000,LOC.381/MED,LOC.381.MED,#27cf7e,landslide.LOC.381.MED,"['77.1226', '8.3305']",,MED,FALSE
5000,LOC.381/FAC,LOC.381.FAC,#f0a73a,landslide.LOC.381.FAC,"['77.1226', '8.3305']",,FAC,FALSE
5000,LOC.381/DATA,LOC.381.DATA,#8579ec,landslide.LOC.381.DATA,"['77.1226', '8.3305']",,DATA,FALSE
10000,LOC.382,LOC.382,#2579e8,landslide.LOC.382,"['99.8933', '27.8188']",Deqin County,LOC,FALSE
5000,LOC.382/MED,LOC.382.MED,#27cf7e,landslide.LOC.382.MED,"['99.8933', '27.8188']",,MED,FALSE
5000,LOC.382/FAC,LOC.382.FAC,#f0a73a,landslide.LOC.382.FAC,"['99.8933', '27.8188']",,FAC,FALSE
5000,LOC.382/DATA,LOC.382.DATA,#8579ec,landslide.LOC.382.DATA,"['99.8933', '27.8188']",,DATA,FALSE
10000,LOC.383,LOC.383,#2579e8,landslide.LOC.383,"['99.8233', '27.7781']",Derong and Deqin County,LOC,FALSE
5000,LOC.383/MED,LOC.383.MED,#27cf7e,landslide.LOC.383.MED,"['99.8233', '27.7781']",,MED,FALSE
5000,LOC.383/FAC,LOC.383.FAC,#f0a73a,landslide.LOC.383.FAC,"['99.8233', '27.7781']",,FAC,FALSE
5000,LOC.383/DATA,LOC.383.DATA,#8579ec,landslide.LOC.383.DATA,"['99.8233', '27.7781']",,DATA,FALSE
10000,LOC.384,LOC.384,#2579e8,landslide.LOC.384,"['84.0846', '9.8825']",Desamparados,LOC,FALSE
5000,LOC.384/MED,LOC.384.MED,#27cf7e,landslide.LOC.384.MED,"['84.0846', '9.8825']",,MED,FALSE
5000,LOC.384/FAC,LOC.384.FAC,#f0a73a,landslide.LOC.384.FAC,"['84.0846', '9.8825']",,FAC,FALSE
5000,LOC.384/DATA,LOC.384.DATA,#8579ec,landslide.LOC.384.DATA,"['84.0846', '9.8825']",,DATA,FALSE
10000,LOC.385,LOC.385,#2579e8,landslide.LOC.385,"['30.9736', '41.2463']",Devrek town,LOC,FALSE
5000,LOC.385/MED,LOC.385.MED,#27cf7e,landslide.LOC.385.MED,"['30.9736', '41.2463']",,MED,FALSE
5000,LOC.385/FAC,LOC.385.FAC,#f0a73a,landslide.LOC.385.FAC,"['30.9736', '41.2463']",,FAC,FALSE
5000,LOC.385/DATA,LOC.385.DATA,#8579ec,landslide.LOC.385.DATA,"['30.9736', '41.2463']",,DATA,FALSE
10000,LOC.386,LOC.386,#2579e8,landslide.LOC.386,"['104.4010', '31.1269']",Deyang,LOC,FALSE
5000,LOC.386/MED,LOC.386.MED,#27cf7e,landslide.LOC.386.MED,"['104.4010', '31.1269']",,MED,FALSE
5000,LOC.386/FAC,LOC.386.FAC,#f0a73a,landslide.LOC.386.FAC,"['104.4010', '31.1269']",,FAC,FALSE
5000,LOC.386/DATA,LOC.386.DATA,#8579ec,landslide.LOC.386.DATA,"['104.4010', '31.1269']",,DATA,FALSE
10000,LOC.387,LOC.387,#2579e8,landslide.LOC.387,"['84.9055', '28.1611']",Dhading,LOC,FALSE
5000,LOC.387/MED,LOC.387.MED,#27cf7e,landslide.LOC.387.MED,"['84.9055', '28.1611']",,MED,FALSE
5000,LOC.387/FAC,LOC.387.FAC,#f0a73a,landslide.LOC.387.FAC,"['84.9055', '28.1611']",,FAC,FALSE
5000,LOC.387/DATA,LOC.387.DATA,#8579ec,landslide.LOC.387.DATA,"['84.9055', '28.1611']",,DATA,FALSE
10000,LOC.388,LOC.388,#2579e8,landslide.LOC.388,"['84.9055', '28.1611']",Dhading district of Nepal 's Bagmati province,LOC,FALSE
5000,LOC.388/MED,LOC.388.MED,#27cf7e,landslide.LOC.388.MED,"['84.9055', '28.1611']",,MED,FALSE
5000,LOC.388/FAC,LOC.388.FAC,#f0a73a,landslide.LOC.388.FAC,"['84.9055', '28.1611']",,FAC,FALSE
5000,LOC.388/DATA,LOC.388.DATA,#8579ec,landslide.LOC.388.DATA,"['84.9055', '28.1611']",,DATA,FALSE
10000,LOC.389,LOC.389,#2579e8,landslide.LOC.389,"['80.6212', '28.4863']",Dhaira,LOC,FALSE
5000,LOC.389/MED,LOC.389.MED,#27cf7e,landslide.LOC.389.MED,"['80.6212', '28.4863']",,MED,FALSE
5000,LOC.389/FAC,LOC.389.FAC,#f0a73a,landslide.LOC.389.FAC,"['80.6212', '28.4863']",,FAC,FALSE
5000,LOC.389/DATA,LOC.389.DATA,#8579ec,landslide.LOC.389.DATA,"['80.6212', '28.4863']",,DATA,FALSE
10000,LOC.390,LOC.390,#2579e8,landslide.LOC.390,"['76.3188', '32.2190']",Dharamshala,LOC,FALSE
5000,LOC.390/MED,LOC.390.MED,#27cf7e,landslide.LOC.390.MED,"['76.3188', '32.2190']",,MED,FALSE
5000,LOC.390/FAC,LOC.390.FAC,#f0a73a,landslide.LOC.390.FAC,"['76.3188', '32.2190']",,FAC,FALSE
5000,LOC.390/DATA,LOC.390.DATA,#8579ec,landslide.LOC.390.DATA,"['76.3188', '32.2190']",,DATA,FALSE
10000,LOC.391,LOC.391,#2579e8,landslide.LOC.391,"['76.3188', '32.2190']",Dharamshala region of Kangra valley,LOC,FALSE
5000,LOC.391/MED,LOC.391.MED,#27cf7e,landslide.LOC.391.MED,"['76.3188', '32.2190']",,MED,FALSE
5000,LOC.391/FAC,LOC.391.FAC,#f0a73a,landslide.LOC.391.FAC,"['76.3188', '32.2190']",,FAC,FALSE
5000,LOC.391/DATA,LOC.391.DATA,#8579ec,landslide.LOC.391.DATA,"['76.3188', '32.2190']",,DATA,FALSE
10000,LOC.392,LOC.392,#2579e8,landslide.LOC.392,"['102.8083', '25.8058']",Dianchi Lake watershed,LOC,FALSE
5000,LOC.392/MED,LOC.392.MED,#27cf7e,landslide.LOC.392.MED,"['102.8083', '25.8058']",,MED,FALSE
5000,LOC.392/FAC,LOC.392.FAC,#f0a73a,landslide.LOC.392.FAC,"['102.8083', '25.8058']",,FAC,FALSE
5000,LOC.392/DATA,LOC.392.DATA,#8579ec,landslide.LOC.392.DATA,"['102.8083', '25.8058']",,DATA,FALSE
10000,LOC.393,LOC.393,#2579e8,landslide.LOC.393,"['103.4233', '31.5141']",Diexi,LOC,FALSE
5000,LOC.393/MED,LOC.393.MED,#27cf7e,landslide.LOC.393.MED,"['103.4233', '31.5141']",,MED,FALSE
5000,LOC.393/FAC,LOC.393.FAC,#f0a73a,landslide.LOC.393.FAC,"['103.4233', '31.5141']",,FAC,FALSE
5000,LOC.393/DATA,LOC.393.DATA,#8579ec,landslide.LOC.393.DATA,"['103.4233', '31.5141']",,DATA,FALSE
10000,LOC.394,LOC.394,#2579e8,landslide.LOC.394,"['102.8192', '31.7312']",Diexi area located along the upstream stretch of the Minjiang River,LOC,FALSE
5000,LOC.394/MED,LOC.394.MED,#27cf7e,landslide.LOC.394.MED,"['102.8192', '31.7312']",,MED,FALSE
5000,LOC.394/FAC,LOC.394.FAC,#f0a73a,landslide.LOC.394.FAC,"['102.8192', '31.7312']",,FAC,FALSE
5000,LOC.394/DATA,LOC.394.DATA,#8579ec,landslide.LOC.394.DATA,"['102.8192', '31.7312']",,DATA,FALSE
10000,LOC.395,LOC.395,#2579e8,landslide.LOC.395,"['73.2434', '36.4426']",District Ghizer,LOC,FALSE
5000,LOC.395/MED,LOC.395.MED,#27cf7e,landslide.LOC.395.MED,"['73.2434', '36.4426']",,MED,FALSE
5000,LOC.395/FAC,LOC.395.FAC,#f0a73a,landslide.LOC.395.FAC,"['73.2434', '36.4426']",,FAC,FALSE
5000,LOC.395/DATA,LOC.395.DATA,#8579ec,landslide.LOC.395.DATA,"['73.2434', '36.4426']",,DATA,FALSE
10000,LOC.396,LOC.396,#2579e8,landslide.LOC.396,"['73.0069', '33.7890']",District Hattian Bala,LOC,FALSE
5000,LOC.396/MED,LOC.396.MED,#27cf7e,landslide.LOC.396.MED,"['73.0069', '33.7890']",,MED,FALSE
5000,LOC.396/FAC,LOC.396.FAC,#f0a73a,landslide.LOC.396.FAC,"['73.0069', '33.7890']",,FAC,FALSE
5000,LOC.396/DATA,LOC.396.DATA,#8579ec,landslide.LOC.396.DATA,"['73.0069', '33.7890']",,DATA,FALSE
10000,LOC.397,LOC.397,#2579e8,landslide.LOC.397,"['106.8276', '6.2088']",DKI Jakarta,LOC,FALSE
5000,LOC.397/MED,LOC.397.MED,#27cf7e,landslide.LOC.397.MED,"['106.8276', '6.2088']",,MED,FALSE
5000,LOC.397/FAC,LOC.397.FAC,#f0a73a,landslide.LOC.397.FAC,"['106.8276', '6.2088']",,FAC,FALSE
5000,LOC.397/DATA,LOC.397.DATA,#8579ec,landslide.LOC.397.DATA,"['106.8276', '6.2088']",,DATA,FALSE
10000,LOC.398,LOC.398,#2579e8,landslide.LOC.398,"['18.0840', '44.7310']",Doboj City,LOC,FALSE
5000,LOC.398/MED,LOC.398.MED,#27cf7e,landslide.LOC.398.MED,"['18.0840', '44.7310']",,MED,FALSE
5000,LOC.398/FAC,LOC.398.FAC,#f0a73a,landslide.LOC.398.FAC,"['18.0840', '44.7310']",,FAC,FALSE
5000,LOC.398/DATA,LOC.398.DATA,#8579ec,landslide.LOC.398.DATA,"['18.0840', '44.7310']",,DATA,FALSE
10000,LOC.399,LOC.399,#2579e8,landslide.LOC.399,"['47.0291', '36.6226']",Dodangeh watershed,LOC,FALSE
5000,LOC.399/MED,LOC.399.MED,#27cf7e,landslide.LOC.399.MED,"['47.0291', '36.6226']",,MED,FALSE
5000,LOC.399/FAC,LOC.399.FAC,#f0a73a,landslide.LOC.399.FAC,"['47.0291', '36.6226']",,FAC,FALSE
5000,LOC.399/DATA,LOC.399.DATA,#8579ec,landslide.LOC.399.DATA,"['47.0291', '36.6226']",,DATA,FALSE
10000,LOC.400,LOC.400,#2579e8,landslide.LOC.400,"['85.9485', '27.6760']",Dolalghat - Kodari section in Araniko Highway,LOC,FALSE
5000,LOC.400/MED,LOC.400.MED,#27cf7e,landslide.LOC.400.MED,"['85.9485', '27.6760']",,MED,FALSE
